"UniqueTransactionId";"UniqueOrderId";"TransactionPlaceStatus";"InitiatingOrderTime";"OrderPlacedTime";"CompletedOrderTransactionDate";"TransactionStatus";"UserId";"OrderCreatedDate";"GrossPrice";"UniquePackageId"
"0b34bf3c-6859-4e5d-be6b-ac1d39afbda6";"994908201927908";"indomaret";"2019-09-27 06:27:44";"2019-09-27 13:27:58";"2019-09-27 06:28:22";"settlement";"127";"2019-09-27 06:27:44";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"0b7fb9e3-f404-4857-8b78-650f02a101ee";"647611201903604";"mandiri";"2019-12-03 07:36:27";"2019-12-03 14:36:37";"2019-12-03 07:36:59";"settlement";"123";"2019-12-03 07:36:27";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"0c5f2837-1402-4ccd-9fc3-1ab793c58a7b";"681407201901610";"Pending";"2019-08-01 04:04:16";NULL;NULL;"init";"104";"2019-08-01 04:04:17";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"0c6992ec-884a-42a1-ade3-2725dbeac368";"449911201902109";"alfamart";"2019-12-02 19:26:23";"2019-12-03 02:26:46";"2019-12-02 19:27:43";"settlement";"7";"2019-12-02 19:26:23";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"0c892e7d-4a83-4ee6-af8d-765da62d4343";"201200202003814";"alfamart";"2020-01-03 09:27:53";"2020-01-03 16:27:58";"2020-01-06 06:30:48";"settlement";"123";"2020-01-03 09:27:53";"390000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"0ca29920-35cf-4bb3-a424-ef112d05686b";"909300202010609";"indomaret";"2020-01-10 03:50:43";"2020-01-10 10:50:50";"2020-01-10 03:51:09";"settlement";"123";"2020-01-10 03:50:43";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"0cbad308-79f8-409c-9df9-ab0e9b95d918";"565206201910409";"Pending";"2019-07-10 12:30:33";NULL;NULL;"init";"43";"2019-07-10 12:30:34";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"0cd762f0-3f14-443d-badd-a1bdeeb0e65c";"227011201919915";"Pending";"2019-12-19 02:56:09";NULL;NULL;"init";"139";"2019-12-19 02:56:09";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"0d0c7a23-cf5f-4efa-95bb-1652ab30abbd";"84009201909608";"gopay";"2019-10-09 06:41:38";"2019-10-09 13:41:44";"2019-10-09 06:41:48";"settlement";"97";"2019-10-09 06:41:38";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"0ddd240d-ca94-4799-b754-ea1bb32b4e7c";"193700202003020";"alfamart";"2020-01-03 10:15:56";"2020-01-03 17:16:03";"2020-01-06 06:30:37";"settlement";"123";"2020-01-03 10:15:56";"390000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"0e1a6063-7705-4177-8bd3-9193b51d9574";"503011201924110";"Pending";"2019-12-24 11:06:31";NULL;NULL;"init";"139";"2019-12-24 11:06:31";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"0e2914e8-0880-4b91-b5ea-99f850776760";"477100202009908";"gopay";"2020-01-09 10:43:50";"2020-01-09 17:45:39";"2020-01-09 11:05:41";"expire";"155";"2020-01-09 10:43:50";"40000";"d2961f68-9350-4b2b-939a-474bad8dc928"
"0f8c8965-0de3-4221-b18b-2d2e8767ce27";"490600202003708";"indomaret";"2020-01-03 10:12:36";"2020-01-03 17:13:09";"2020-01-03 10:13:22";"settlement";"7";"2020-01-03 10:12:36";"120000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"0fc5726a-2efe-4a33-a6fa-e953569997b9";"592906201910612";"Pending";"2019-07-10 11:37:53";NULL;NULL;"init";"107";"2019-07-10 11:37:54";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"110aa21c-0b79-4d00-b54e-cfccfda864ac";"664211201918108";"Pending";"2019-12-18 04:13:14";NULL;NULL;"init";"148";"2019-12-18 04:13:14";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"121a52fc-ad3c-42f7-9619-1b16fd116ceb";"869611201918319";"Pending";"2019-12-18 02:33:35";NULL;NULL;"init";"148";"2019-12-18 02:33:35";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"132fc4bf-1f84-40ad-9934-46c5f889d646";"117100202003908";"alfamart";"2020-01-03 10:09:29";"2020-01-03 17:09:33";"2020-01-06 06:30:41";"settlement";"123";"2020-01-03 10:09:29";"390000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"1458f88d-4cdb-47d3-a6ef-982e532082d1";"961506201910114";"Pending";"2019-07-10 11:55:03";NULL;NULL;"init";"43";"2019-07-10 11:55:03";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
"162a85fa-7420-46c7-a909-f37e5a49642c";"560311201917915";"Pending";"2019-12-17 10:21:33";NULL;NULL;"init";"148";"2019-12-17 10:21:33";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"1652a4d1-0c44-4f77-bce6-5f3118254d72";"660211201903209";"indomaret";"2019-12-03 11:25:41";"2019-12-03 18:25:57";"2019-12-03 11:26:21";"settlement";"123";"2019-12-03 11:25:41";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"169ecbc1-6906-472a-b9d9-5ab0e38de2d6";"789911201919220";"Pending";"2019-12-19 03:00:49";NULL;NULL;"init";"139";"2019-12-19 03:00:49";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"19347577-ec0b-4992-9816-a49431402723";"50979201928618";"gopay";"2019-10-28 07:24:48";"2019-10-28 14:24:50";"2019-10-28 07:24:53";"settlement";"43";"2019-10-28 07:24:48";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"19d76acc-df74-4b5c-b000-b7db6114da73";"369111201919499";"Pending";"2019-12-19 02:56:03";NULL;NULL;"init";"139";"2019-12-19 02:56:03";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"1a7c82b6-2b80-4c90-ab27-e5c7c53eb72e";"806411201917016";"Pending";"2019-12-17 09:14:52";NULL;NULL;"init";"148";"2019-12-17 09:14:52";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"1bbc021b-bd04-4762-9b69-7eeeb48d7cd0";"09101120191706";"Pending";"2019-12-17 10:22:19";NULL;NULL;"init";"148";"2019-12-17 10:22:19";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"1c71fd43-1d51-4596-8be8-30864bf75081";"066911201918315";"Pending";"2019-12-18 05:56:30";NULL;NULL;"init";"148";"2019-12-18 05:56:30";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"1e3ab1ff-9ab0-43b3-b4f3-ca2791a7d245";"337211201917615";"bni";"2019-12-17 11:08:39";"2019-12-17 18:09:05";"2019-12-17 11:09:20";"settlement";"7";"2019-12-17 11:08:39";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"1e846c2c-5551-4aee-a9c7-f96f0366139f";"424506201910013";"Pending";"2019-07-10 07:02:41";NULL;NULL;"init";"43";"2019-07-10 07:02:41";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"1e972fd4-b882-41d2-adef-5691ea1936cb";"80739201909808";"gopay";"2019-10-09 11:32:03";"2019-10-09 18:32:04";"2019-10-09 11:32:09";"settlement";"97";"2019-10-09 11:32:03";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"1fa6bcdf-2405-40ff-ac03-09bc023d530a";"794011201917215";"Pending";"2019-12-17 09:17:12";NULL;NULL;"init";"148";"2019-12-17 09:17:12";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"20e730d4-581d-4b8e-a493-9107f1beebe3";"323911201902612";"Pending";"2019-12-02 09:56:42";NULL;NULL;"init";"7";"2019-12-02 09:56:42";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"21540500-b1fa-4e4d-b4a2-345923ffa47a";"529806201910115";"Pending";"2019-07-10 12:37:40";NULL;NULL;"init";"43";"2019-07-10 12:37:40";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"228dad60-3998-4b64-9dbd-b6119efd9b1c";"818400202010108";"indomaret";"2020-01-10 03:45:48";"2020-01-10 10:46:05";"2020-01-10 03:46:33";"settlement";"123";"2020-01-10 03:45:48";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"231b81fa-2229-47f0-82f4-9b2741a13a00";"576108201927408";"alfamart";"2019-09-27 03:17:23";"2019-09-27 10:17:47";"2019-09-27 03:39:22";"settlement";"7";"2019-09-27 03:17:23";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"26728add-a431-44fe-9e8c-c39a958dfa44";"068207201909909";"Pending";"2019-08-09 06:21:58";NULL;NULL;"init";"43";"2019-08-09 06:21:58";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"294f152d-cba0-4310-9c26-0e2ef76cd22a";"757911201917315";"Pending";"2019-12-17 08:20:43";NULL;NULL;"init";"148";"2019-12-17 08:20:43";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"29600813-84d9-426a-b2ae-5be701772e03";"576207201901306";"Pending";"2019-08-01 04:02:23";NULL;NULL;"init";"104";"2019-08-01 04:02:23";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"297c1171-fe8e-4b07-9e73-3b0abf673614";"486911201917216";"Pending";"2019-12-17 08:20:34";NULL;NULL;"init";"148";"2019-12-17 08:20:34";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"2a113dd1-511e-4903-a71a-42ece180c3b2";"433006201911409";"Pending";"2019-07-11 04:04:58";NULL;NULL;"init";"43";"2019-07-11 04:04:58";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
"2a58aa1d-ea61-4bd6-bde3-a4bf39b119b9";"424111201911405";"alfamart";"2019-12-11 05:26:11";"2019-12-11 12:26:20";"2019-12-11 05:26:38";"settlement";"123";"2019-12-11 05:26:11";"390000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"2b10ebed-ba0b-43b3-bed0-d86a79b99a94";"567106201931209";"Pending";"2019-07-31 10:29:01";NULL;NULL;"init";"104";"2019-07-31 10:29:01";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"2c4743a6-1155-4b2d-b3ee-f7da65d0df35";"533911201917015";"Pending";"2019-12-17 10:18:43";NULL;NULL;"init";"148";"2019-12-17 10:18:43";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"2c7e043a-6e92-4407-aba0-9819d27aec04";"172011201905404";"indomaret";"2019-12-05 03:47:02";"2019-12-05 10:47:07";"2019-12-05 03:47:22";"settlement";"123";"2019-12-05 03:47:02";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"2d0256f2-bdc8-45a3-b3a8-ca315f7ebef4";"064211201917815";"Pending";"2019-12-17 08:20:53";NULL;NULL;"init";"148";"2019-12-17 08:20:53";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"2e4e06eb-686b-4dfb-b839-0a7c908019a7";"017306201931709";"gopay";"2019-07-31 10:34:29";"2019-07-31 17:34:35";"2019-07-31 11:34:39";"expire";"104";"2019-07-31 10:34:29";"230000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"2ef0f940-59d0-4e17-8659-638088ba7bed";"989207201901807";"Pending";"2019-08-01 04:03:37";NULL;NULL;"init";"104";"2019-08-01 04:03:37";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"302e99bc-be86-4de9-89b0-9ecb4e94684b";"912711201918722";"Pending";"2019-12-18 02:34:13";NULL;NULL;"init";"148";"2019-12-18 02:34:13";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"30606e72-e9eb-4f55-9fb8-e95206b43b0d";"34979201909209";"alfamart";"2019-10-09 11:05:20";"2019-10-09 18:05:25";"2019-10-09 11:05:39";"settlement";"123";"2019-10-09 11:05:20";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"32163389-5cf4-45b5-8f1b-458732651021";"225200202002709";"bca";"2020-01-02 10:25:49";"2020-01-02 17:26:12";"2020-01-06 06:31:11";"expire";"123";"2020-01-02 10:25:49";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"326c5cb5-9af8-4ba4-8379-4667ecba9c04";"480711201919221";"Pending";"2019-12-19 02:51:25";NULL;NULL;"init";"139";"2019-12-19 02:51:25";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"3334bfee-803e-48d0-9206-1dcc6e0f7128";"120706201910712";"Pending";"2019-07-10 13:27:33";NULL;NULL;"init";"43";"2019-07-10 13:27:34";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"34930523-ce02-4763-974b-a0f264f2c02c";"628907201902310";"Pending";"2019-08-02 04:30:34";NULL;NULL;"init";"7";"2019-08-02 04:30:35";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"35f5d63a-fc4a-4cfd-840b-ea4dcf1c0590";"414011201903524";"bca";"2019-12-03 06:28:44";"2019-12-03 13:28:58";"2019-12-03 06:29:18";"settlement";"123";"2019-12-03 06:28:44";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"35fe8588-e7ea-44ef-bd50-79e6e7972d64";"902311201902109";"alfamart";"2019-12-02 02:48:40";"2019-12-02 09:48:59";"2019-12-02 02:50:33";"settlement";"148";"2019-12-02 02:48:40";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"3614163f-16f8-4c0f-a27a-776d6ed7be8e";"66219201924305";"alfamart";"2019-10-24 08:45:02";"2019-10-24 15:45:07";"2019-10-24 08:47:12";"settlement";"123";"2019-10-24 08:45:02";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"39165e8c-8b0c-4dfd-b962-52a01606e4a2";"695211201917717";"Pending";"2019-12-17 13:46:20";NULL;NULL;"init";"148";"2019-12-17 13:46:20";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"3ad5da47-baa8-402f-b810-d16ce3653527";"276508201927210";"alfamart";"2019-09-27 02:16:21";"2019-09-27 09:16:33";"2019-09-27 06:47:18";"settlement";"43";"2019-09-27 02:16:21";"40000";"f623443a-d9cf-4302-97da-d29fd2696997"
"3c718a8b-1c0d-4d09-85e5-44696f77299d";"957806201910713";"Pending";"2019-07-10 10:11:07";NULL;NULL;"init";"107";"2019-07-10 10:11:07";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"3c7af512-4244-4df9-a96e-23f8c811bd56";"099110201928110";"alfamart";"2019-11-28 06:51:51";"2019-11-28 13:52:03";"2019-11-28 06:52:20";"settlement";"123";"2019-11-28 06:51:51";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"3ecec2bc-cddb-4b76-848e-b5631af21716";"97409201909140";"alfamart";"2019-10-09 09:41:39";"2019-10-09 16:41:45";"2019-10-09 09:41:58";"settlement";"123";"2019-10-09 09:41:39";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"3f7218d0-ca0e-41d6-acfa-e72c553cf96e";"771511201918916";"Pending";"2019-12-18 03:49:58";NULL;NULL;"init";"148";"2019-12-18 03:49:58";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"4168dd7d-c98c-477f-960e-01b2acdec649";"63819201909915";"alfamart";"2019-10-09 09:23:29";"2019-10-09 16:23:35";"2019-10-09 09:23:48";"settlement";"123";"2019-10-09 09:23:29";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"41e29c0e-3853-4d84-a007-9e3edce7c6e7";"774610201915015";"alfamart";"2019-11-15 02:44:52";"2019-11-15 09:45:17";"2019-11-15 03:05:02";"settlement";"7";"2019-11-15 02:44:52";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"443ad5db-f410-4793-be81-b68f1e4dcbaf";"73930020200308";"indomaret";"2020-01-03 09:07:59";"2020-01-03 16:08:53";"2020-01-03 09:09:07";"settlement";"7";"2020-01-03 09:07:59";"120000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"45c02412-2acb-44a4-8490-e45714676245";"596111201917614";"Pending";"2019-12-17 10:40:42";NULL;NULL;"init";"148";"2019-12-17 10:40:42";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"46016eed-6b6f-4784-841b-5b07e3182418";"45990820191908";"alfamart";"2019-09-19 06:10:46";"2019-09-19 13:11:06";"2019-09-19 06:12:00";"settlement";"127";"2019-09-19 06:10:46";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"4825feb5-ebd7-4e77-b5a1-4dd96471f7fa";"892811201917515";"Pending";"2019-12-17 10:20:58";NULL;NULL;"init";"148";"2019-12-17 10:20:58";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"4885f0b5-750d-4362-9d96-d7ba811b78ac";"495007201901308";"Pending";"2019-08-01 03:58:18";NULL;NULL;"init";"104";"2019-08-01 03:58:18";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"497b942f-2871-475c-b351-77441810ad81";"310411201917215";"Pending";"2019-12-17 13:49:07";NULL;NULL;"init";"148";"2019-12-17 13:49:07";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"49c8da7c-2cfc-4bb2-92ff-48181907b6e6";"897206201910315";"Pending";"2019-07-10 10:32:46";NULL;NULL;"init";"43";"2019-07-10 10:32:46";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"4aaba7ce-7212-4073-a768-badaaca24515";"710806201910515";"Pending";"2019-07-10 10:07:57";NULL;NULL;"init";"107";"2019-07-10 10:07:58";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"4ab393e5-112a-4f68-8980-9357cdc7dbf4";"555911201917815";"Pending";"2019-12-17 10:52:41";NULL;NULL;"init";"148";"2019-12-17 10:52:41";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"4bde3326-a978-46c2-b12e-41d4ab7cd789";"849011201902909";"indomaret";"2019-12-02 19:28:55";"2019-12-03 02:29:16";"2019-12-02 19:29:42";"settlement";"7";"2019-12-02 19:28:55";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"4c67b63f-1fc4-4ffe-b99a-5e43e5819324";"384210201928813";"alfamart";"2019-11-28 04:42:22";"2019-11-28 11:42:34";"2019-11-28 04:42:56";"settlement";"123";"2019-11-28 04:42:22";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"4c95dab8-7e8e-43a1-bfe3-6545ba86d784";"282511201917714";"Pending";"2019-12-17 10:52:24";NULL;NULL;"init";"148";"2019-12-17 10:52:24";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"4e19b07b-336f-4431-83aa-41878f019bfd";"445211201917318";"Pending";"2019-12-17 08:15:06";NULL;NULL;"init";"148";"2019-12-17 08:15:06";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"4e48f241-3a27-48c5-b4ee-f22b3aaf0536";"343211201918316";"Pending";"2019-12-18 02:26:22";NULL;NULL;"init";"148";"2019-12-18 02:26:22";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"50100920-bd5a-44c9-a8e5-c70f12c5f93a";"05790620191009";"gopay";"2019-07-10 08:55:13";"2019-07-10 15:55:15";"2019-07-10 09:00:53";"settlement";"84";"2019-07-10 08:55:13";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"50ed85c2-203e-4901-bbfc-6d57787e1a90";"262311201917038";"bca";"2019-12-17 09:43:29";"2019-12-17 16:43:39";"2019-12-18 09:43:41";"expire";"148";"2019-12-17 09:43:29";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"514cd271-8c4e-44d4-9d57-177e02f865df";"17221120190507";"indomaret";"2019-12-05 04:00:52";"2019-12-05 11:00:58";"2019-12-05 04:01:12";"settlement";"123";"2019-12-05 04:00:52";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"5219fb04-d3f7-4279-8995-4114d6a04b7a";"227311201916215";"indomaret";"2019-12-16 09:51:00";"2019-12-16 16:55:34";"2019-12-17 09:55:35";"expire";"135";"2019-12-16 09:51:00";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"53366990-831b-4f07-9b17-d02dc37e2bdd";"254711201903205";"Pending";"2019-12-03 06:48:43";NULL;NULL;"init";"7";"2019-12-03 06:48:43";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"5469a8f1-04d4-4f90-a126-3da247e84143";"78130020200608";"permata";"2020-01-06 06:20:04";"2020-01-06 13:20:23";"2020-01-06 06:30:06";"settlement";"123";"2020-01-06 06:20:04";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"54adb907-188b-4b22-b058-81cad40b380a";"748700202003508";"Pending";"2020-01-03 12:23:15";NULL;NULL;"init";"7";"2020-01-03 12:23:15";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"54fd1422-b224-4124-a92b-0bf6ba47f022";"177106201910612";"Pending";"2019-07-10 13:55:11";NULL;NULL;"init";"43";"2019-07-10 13:55:12";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"560bd3f9-6687-4402-a8a1-e399f49d39f9";"135606201910512";"Pending";"2019-07-10 12:37:38";NULL;NULL;"init";"43";"2019-07-10 12:37:39";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"56931ef8-8917-43a8-af47-b0b6b7abdbe0";"420711201917015";"bni";"2019-12-17 11:12:09";"2019-12-17 18:13:24";"2019-12-17 11:13:42";"settlement";"7";"2019-12-17 11:12:09";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"579af507-4207-4bdb-adeb-4754e58d4150";"505108201907906";"Pending";"2019-09-07 00:49:02";NULL;NULL;"init";"12";"2019-09-07 00:49:02";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"58aaabb2-4a46-477f-ae34-9670f6b25eb1";"839408201919911";"Pending";"2019-09-19 06:08:18";NULL;NULL;"init";"127";"2019-09-19 06:08:18";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"5f06ce11-df2c-4659-beec-ead4a04b815b";"907311201919207";"Pending";"2019-12-19 02:53:34";NULL;NULL;"init";"139";"2019-12-19 02:53:34";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"5f2f5ab9-8c96-4552-a14c-d556f110e70f";"286311201917915";"Pending";"2019-12-17 09:47:37";NULL;NULL;"init";"148";"2019-12-17 09:47:37";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"5fb6b86f-786d-49ba-a49e-7e2788a3d678";"836411201918916";"Pending";"2019-12-18 03:06:38";NULL;NULL;"init";"148";"2019-12-18 03:06:38";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"60104afa-12f0-40da-bd6c-709d62bed14e";"297711201918907";"Pending";"2019-12-18 04:07:11";NULL;NULL;"init";"148";"2019-12-18 04:07:11";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"651ca3c8-86b2-4b6f-9866-c689d2340ad5";"652411201917215";"Pending";"2019-12-17 10:41:05";NULL;NULL;"init";"148";"2019-12-17 10:41:05";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"678e5106-562c-4e33-8917-4c2c416b3459";"038900202010514";"indomaret";"2020-01-10 03:52:56";"2020-01-10 10:53:25";"2020-01-10 03:53:42";"settlement";"123";"2020-01-10 03:52:56";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"67b2a938-d25e-490d-9209-43a248a9623d";"802711201917915";"Pending";"2019-12-17 10:05:33";NULL;NULL;"init";"148";"2019-12-17 10:05:33";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"68048805-59e4-4316-ac3e-9198b421b407";"99859201910907";"alfamart";"2019-10-10 02:10:42";"2019-10-10 09:10:45";"2019-10-10 02:11:02";"settlement";"123";"2019-10-10 02:10:42";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"680ec67c-4a7d-41e9-8889-237603cd835c";"599411201904504";"indomaret";"2019-12-04 07:14:50";"2019-12-04 14:14:58";"2019-12-04 07:15:15";"settlement";"123";"2019-12-04 07:14:50";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"682219e3-063b-4a52-a613-0c1f89930fab";"518611201903342";"echannel";"2019-12-03 06:33:13";"2019-12-03 13:54:05";"2019-12-03 06:54:21";"settlement";"123";"2019-12-03 06:33:13";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"6904c12e-c2c2-4ee3-9c8a-3ba1d9ad49d3";"150011201919534";"Pending";"2019-12-19 02:48:43";NULL;NULL;"init";"139";"2019-12-19 02:48:43";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"69d360e5-9664-4086-a332-a0ba3bbc4016";"192106201910814";"Pending";"2019-07-10 12:37:39";NULL;NULL;"init";"43";"2019-07-10 12:37:39";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"6c3492f8-8706-4fce-b3ae-6965d4d99c2d";"986610201928309";"indomaret";"2019-11-28 07:43:48";"2019-11-28 14:43:55";"2019-11-28 07:44:07";"settlement";"123";"2019-11-28 07:43:48";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"6c3654f8-9da7-4504-9d2b-12aa91e1823a";"81950020200309";"alfamart";"2020-01-03 10:02:38";"2020-01-03 17:02:58";"2020-01-06 06:30:45";"settlement";"123";"2020-01-03 10:02:38";"390000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"6c59394a-7dfd-4e1b-8262-a76960d70a92";"28261120191606";"mandiri";"2019-12-16 07:59:30";"2019-12-16 15:00:34";"2019-12-17 08:00:38";"expire";"7";"2019-12-16 07:59:30";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"6c88ede2-8dcf-4f2c-a447-84a7a124c8bb";"993711201917015";"Pending";"2019-12-17 10:18:36";NULL;NULL;"init";"148";"2019-12-17 10:18:36";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"6e3c6ce2-a1b8-4ac3-abd3-0893a635b60f";"597008201926309";"Pending";"2019-09-26 19:20:02";NULL;NULL;"init";"43";"2019-09-26 19:20:02";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"702ca0df-5e39-4768-b34b-a22a6883404f";"705111201917115";"Pending";"2019-12-17 09:37:18";NULL;NULL;"init";"148";"2019-12-17 09:37:18";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"7060e629-bc67-4d82-be58-9d26ef7540a4";"664011201904503";"bca";"2019-12-04 10:18:51";"2019-12-04 17:19:05";"2019-12-04 10:25:08";"settlement";"132";"2019-12-04 10:18:51";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"70fb754e-9320-4420-9737-86ac4450891b";"206111201903105";"bca";"2019-12-03 06:24:53";"2019-12-03 13:26:04";"2019-12-03 06:26:37";"settlement";"123";"2019-12-03 06:24:53";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"7116ad7e-778a-456a-962a-a76bb765ed09";"758511201903404";"bank_transfer";"2019-12-03 06:20:07";"2019-12-03 13:20:26";"2019-12-03 06:20:45";"settlement";"123";"2019-12-03 06:20:07";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"713d6856-5d9c-4e6d-bb41-3900d852e377";"803606201910115";"Pending";"2019-07-10 12:37:40";NULL;NULL;"init";"43";"2019-07-10 12:37:40";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"715164c8-6c80-4e67-8090-00f3e5589707";"92950020200608";"bca";"2020-01-06 06:13:06";"2020-01-06 13:13:38";"2020-01-06 06:30:10";"settlement";"123";"2020-01-06 06:13:06";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
